id,chip,type,label,ch_count,inputs,outputs,spi_page,spi_addr,params,ramp_profile
C1_COMP_11,1,COMPRESSOR,Ch 11 Comp,1,C1_GATE_11,C1_TUBE_11,1,1496,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_11,1,TUBE_SAT,Ch 11 Tube,1,C1_COMP_11,C1_DLY_11,1,1516,on=0;saturation=0.0,GainFast
C1_DLY_11,1,DELAY,Ch 11 Delay,1,C1_TUBE_11,C1_FDR_11,1,1518,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_11,1,FADER_PAN,Ch 11 Fader,1,C1_DLY_11,C1_RTG_11,1,1520,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_11,1,ROUTING,Ch 11 Route,1,C1_FDR_11,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,1524,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_IN_12,1,INPUT_TDM,Ch 12 Input,1,,C1_GAIN_12,-1,-1,sport_id=1;slot_start=3;slot_count=1;sport_slots=8;signal=IN_12,
C1_GAIN_12,1,GAIN,Ch 12 Gain,1,C1_IN_12,C1_FILT_12,1,1584,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_12,1,HPF_LPF,Ch 12 HPF+LPF,1,C1_GAIN_12,C1_EQ_12,1,1588,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_12,1,EQ_BIQUAD,Ch 12 EQ,1,C1_FILT_12,C1_GATE_12,1,1600,bands=4;coeffs=default,EqSafe
C1_GATE_12,1,GATE,Ch 12 Gate,1,C1_EQ_12,C1_COMP_12,1,1624,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_12,1,COMPRESSOR,Ch 12 Comp,1,C1_GATE_12,C1_TUBE_12,1,1640,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_12,1,TUBE_SAT,Ch 12 Tube,1,C1_COMP_12,C1_DLY_12,1,1660,on=0;saturation=0.0,GainFast
C1_DLY_12,1,DELAY,Ch 12 Delay,1,C1_TUBE_12,C1_FDR_12,1,1662,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_12,1,FADER_PAN,Ch 12 Fader,1,C1_DLY_12,C1_RTG_12,1,1664,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_12,1,ROUTING,Ch 12 Route,1,C1_FDR_12,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,1668,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_IN_13,1,INPUT_TDM,Ch 13 Input,1,,C1_GAIN_13,-1,-1,sport_id=1;slot_start=4;slot_count=1;sport_slots=8;signal=IN_13,
C1_GAIN_13,1,GAIN,Ch 13 Gain,1,C1_IN_13,C1_FILT_13,1,1728,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_13,1,HPF_LPF,Ch 13 HPF+LPF,1,C1_GAIN_13,C1_EQ_13,1,1732,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_13,1,EQ_BIQUAD,Ch 13 EQ,1,C1_FILT_13,C1_GATE_13,1,1744,bands=4;coeffs=default,EqSafe
C1_GATE_13,1,GATE,Ch 13 Gate,1,C1_EQ_13,C1_COMP_13,1,1768,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_13,1,COMPRESSOR,Ch 13 Comp,1,C1_GATE_13,C1_TUBE_13,1,1784,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_13,1,TUBE_SAT,Ch 13 Tube,1,C1_COMP_13,C1_DLY_13,1,1804,on=0;saturation=0.0,GainFast
C1_DLY_13,1,DELAY,Ch 13 Delay,1,C1_TUBE_13,C1_FDR_13,1,1806,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_13,1,FADER_PAN,Ch 13 Fader,1,C1_DLY_13,C1_RTG_13,1,1808,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_13,1,ROUTING,Ch 13 Route,1,C1_FDR_13,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,1812,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_IN_14,1,INPUT_TDM,Ch 14 Input,1,,C1_GAIN_14,-1,-1,sport_id=1;slot_start=5;slot_count=1;sport_slots=8;signal=IN_14,
C1_GAIN_14,1,GAIN,Ch 14 Gain,1,C1_IN_14,C1_FILT_14,1,1872,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_14,1,HPF_LPF,Ch 14 HPF+LPF,1,C1_GAIN_14,C1_EQ_14,1,1876,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_14,1,EQ_BIQUAD,Ch 14 EQ,1,C1_FILT_14,C1_GATE_14,1,1888,bands=4;coeffs=default,EqSafe
C1_GATE_14,1,GATE,Ch 14 Gate,1,C1_EQ_14,C1_COMP_14,1,1912,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_14,1,COMPRESSOR,Ch 14 Comp,1,C1_GATE_14,C1_TUBE_14,1,1928,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_14,1,TUBE_SAT,Ch 14 Tube,1,C1_COMP_14,C1_DLY_14,1,1948,on=0;saturation=0.0,GainFast
C1_DLY_14,1,DELAY,Ch 14 Delay,1,C1_TUBE_14,C1_FDR_14,1,1950,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_14,1,FADER_PAN,Ch 14 Fader,1,C1_DLY_14,C1_RTG_14,1,1952,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_14,1,ROUTING,Ch 14 Route,1,C1_FDR_14,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,1956,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_IN_15,1,INPUT_TDM,Ch 15 Input,1,,C1_GAIN_15,-1,-1,sport_id=1;slot_start=6;slot_count=1;sport_slots=8;signal=IN_15,
C1_GAIN_15,1,GAIN,Ch 15 Gain,1,C1_IN_15,C1_FILT_15,1,2016,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_15,1,HPF_LPF,Ch 15 HPF+LPF,1,C1_GAIN_15,C1_EQ_15,1,2020,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_15,1,EQ_BIQUAD,Ch 15 EQ,1,C1_FILT_15,C1_GATE_15,1,2032,bands=4;coeffs=default,EqSafe
C1_GATE_15,1,GATE,Ch 15 Gate,1,C1_EQ_15,C1_COMP_15,1,2056,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_15,1,COMPRESSOR,Ch 15 Comp,1,C1_GATE_15,C1_TUBE_15,1,2072,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_15,1,TUBE_SAT,Ch 15 Tube,1,C1_COMP_15,C1_DLY_15,1,2092,on=0;saturation=0.0,GainFast
C1_DLY_15,1,DELAY,Ch 15 Delay,1,C1_TUBE_15,C1_FDR_15,1,2094,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_15,1,FADER_PAN,Ch 15 Fader,1,C1_DLY_15,C1_RTG_15,1,2096,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_15,1,ROUTING,Ch 15 Route,1,C1_FDR_15,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,2100,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_IN_16,1,INPUT_TDM,Ch 16 Input,1,,C1_GAIN_16,-1,-1,sport_id=1;slot_start=7;slot_count=1;sport_slots=8;signal=IN_16,
C1_GAIN_16,1,GAIN,Ch 16 Gain,1,C1_IN_16,C1_FILT_16,1,2160,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_16,1,HPF_LPF,Ch 16 HPF+LPF,1,C1_GAIN_16,C1_EQ_16,1,2164,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_16,1,EQ_BIQUAD,Ch 16 EQ,1,C1_FILT_16,C1_GATE_16,1,2176,bands=4;coeffs=default,EqSafe
C1_GATE_16,1,GATE,Ch 16 Gate,1,C1_EQ_16,C1_COMP_16,1,2200,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_16,1,COMPRESSOR,Ch 16 Comp,1,C1_GATE_16,C1_TUBE_16,1,2216,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_16,1,TUBE_SAT,Ch 16 Tube,1,C1_COMP_16,C1_DLY_16,1,2236,on=0;saturation=0.0,GainFast
C1_DLY_16,1,DELAY,Ch 16 Delay,1,C1_TUBE_16,C1_FDR_16,1,2238,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_16,1,FADER_PAN,Ch 16 Fader,1,C1_DLY_16,C1_RTG_16,1,2240,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_16,1,ROUTING,Ch 16 Route,1,C1_FDR_16,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,2244,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_IN_17,1,INPUT_TDM,Ch 17 Input,1,,C1_GAIN_17,-1,-1,sport_id=2;slot_start=0;slot_count=1;sport_slots=8;signal=IN_17,
C1_GAIN_17,1,GAIN,Ch 17 Gain,1,C1_IN_17,C1_FILT_17,1,2304,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_17,1,HPF_LPF,Ch 17 HPF+LPF,1,C1_GAIN_17,C1_EQ_17,1,2308,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_17,1,EQ_BIQUAD,Ch 17 EQ,1,C1_FILT_17,C1_GATE_17,1,2320,bands=4;coeffs=default,EqSafe
C1_GATE_17,1,GATE,Ch 17 Gate,1,C1_EQ_17,C1_COMP_17,1,2344,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_17,1,COMPRESSOR,Ch 17 Comp,1,C1_GATE_17,C1_TUBE_17,1,2360,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_17,1,TUBE_SAT,Ch 17 Tube,1,C1_COMP_17,C1_DLY_17,1,2380,on=0;saturation=0.0,GainFast
C1_DLY_17,1,DELAY,Ch 17 Delay,1,C1_TUBE_17,C1_FDR_17,1,2382,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_17,1,FADER_PAN,Ch 17 Fader,1,C1_DLY_17,C1_RTG_17,1,2384,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_17,1,ROUTING,Ch 17 Route,1,C1_FDR_17,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,2388,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_IN_18,1,INPUT_TDM,Ch 18 Input,1,,C1_GAIN_18,-1,-1,sport_id=2;slot_start=1;slot_count=1;sport_slots=8;signal=IN_18,
C1_GAIN_18,1,GAIN,Ch 18 Gain,1,C1_IN_18,C1_FILT_18,1,2448,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_18,1,HPF_LPF,Ch 18 HPF+LPF,1,C1_GAIN_18,C1_EQ_18,1,2452,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_18,1,EQ_BIQUAD,Ch 18 EQ,1,C1_FILT_18,C1_GATE_18,1,2464,bands=4;coeffs=default,EqSafe
C1_GATE_18,1,GATE,Ch 18 Gate,1,C1_EQ_18,C1_COMP_18,1,2488,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_18,1,COMPRESSOR,Ch 18 Comp,1,C1_GATE_18,C1_TUBE_18,1,2504,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_18,1,TUBE_SAT,Ch 18 Tube,1,C1_COMP_18,C1_DLY_18,1,2524,on=0;saturation=0.0,GainFast
C1_DLY_18,1,DELAY,Ch 18 Delay,1,C1_TUBE_18,C1_FDR_18,1,2526,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_18,1,FADER_PAN,Ch 18 Fader,1,C1_DLY_18,C1_RTG_18,1,2528,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_18,1,ROUTING,Ch 18 Route,1,C1_FDR_18,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,2532,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_IN_19,1,INPUT_TDM,Ch 19 Input,1,,C1_GAIN_19,-1,-1,sport_id=2;slot_start=2;slot_count=1;sport_slots=8;signal=IN_19,
C1_GAIN_19,1,GAIN,Ch 19 Gain,1,C1_IN_19,C1_FILT_19,1,2592,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_19,1,HPF_LPF,Ch 19 HPF+LPF,1,C1_GAIN_19,C1_EQ_19,1,2596,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_19,1,EQ_BIQUAD,Ch 19 EQ,1,C1_FILT_19,C1_GATE_19,1,2608,bands=4;coeffs=default,EqSafe
C1_GATE_19,1,GATE,Ch 19 Gate,1,C1_EQ_19,C1_COMP_19,1,2632,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_19,1,COMPRESSOR,Ch 19 Comp,1,C1_GATE_19,C1_TUBE_19,1,2648,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_19,1,TUBE_SAT,Ch 19 Tube,1,C1_COMP_19,C1_DLY_19,1,2668,on=0;saturation=0.0,GainFast
C1_DLY_19,1,DELAY,Ch 19 Delay,1,C1_TUBE_19,C1_FDR_19,1,2670,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_19,1,FADER_PAN,Ch 19 Fader,1,C1_DLY_19,C1_RTG_19,1,2672,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_19,1,ROUTING,Ch 19 Route,1,C1_FDR_19,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,2676,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_IN_20,1,INPUT_TDM,Ch 20 Input,1,,C1_GAIN_20,-1,-1,sport_id=2;slot_start=3;slot_count=1;sport_slots=8;signal=IN_20,
C1_GAIN_20,1,GAIN,Ch 20 Gain,1,C1_IN_20,C1_FILT_20,1,2736,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_20,1,HPF_LPF,Ch 20 HPF+LPF,1,C1_GAIN_20,C1_EQ_20,1,2740,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_20,1,EQ_BIQUAD,Ch 20 EQ,1,C1_FILT_20,C1_GATE_20,1,2752,bands=4;coeffs=default,EqSafe
C1_GATE_20,1,GATE,Ch 20 Gate,1,C1_EQ_20,C1_COMP_20,1,2776,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_20,1,COMPRESSOR,Ch 20 Comp,1,C1_GATE_20,C1_TUBE_20,1,2792,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_20,1,TUBE_SAT,Ch 20 Tube,1,C1_COMP_20,C1_DLY_20,1,2812,on=0;saturation=0.0,GainFast
C1_DLY_20,1,DELAY,Ch 20 Delay,1,C1_TUBE_20,C1_FDR_20,1,2814,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_20,1,FADER_PAN,Ch 20 Fader,1,C1_DLY_20,C1_RTG_20,1,2816,level_db=-inf;pan=0.0;mute=0,GainFast
C1_RTG_20,1,ROUTING,Ch 20 Route,1,C1_FDR_20,C1_BUS_MAIN_L;C1_BUS_MAIN_R;C1_BUS_SUB;C1_BUS_GRP_01;C1_BUS_GRP_02;C1_BUS_GRP_03;C1_BUS_GRP_04;C1_BUS_AUX_01;C1_BUS_AUX_02;C1_BUS_AUX_03;C1_BUS_AUX_04;C1_BUS_AUX_05;C1_BUS_AUX_06;C1_BUS_AUX_07;C1_BUS_AUX_08;C1_BUS_AUX_09;C1_BUS_AUX_10;C1_BUS_AUX_11;C1_BUS_AUX_12;C1_BUS_FX_01;C1_BUS_FX_02;C1_BUS_FX_03;C1_BUS_FX_04;C1_BUS_FX_05;C1_BUS_FX_06,1,2820,main_on=1;sub_on=0;grp_on=0000;aux_on=000000000000;fx_on=000000,GainFast
C1_IN_21,1,INPUT_TDM,Ch 21 Input,1,,C1_GAIN_21,-1,-1,sport_id=2;slot_start=4;slot_count=1;sport_slots=8;signal=IN_21,
C1_GAIN_21,1,GAIN,Ch 21 Gain,1,C1_IN_21,C1_FILT_21,1,2880,gain_db=0.0;mute=0;polarity=0,GainFast
C1_FILT_21,1,HPF_LPF,Ch 21 HPF+LPF,1,C1_GAIN_21,C1_EQ_21,1,2884,hpf_freq=80.0;hpf_slope=18;lpf_freq=20000.0,EqSafe
C1_EQ_21,1,EQ_BIQUAD,Ch 21 EQ,1,C1_FILT_21,C1_GATE_21,1,2896,bands=4;coeffs=default,EqSafe
C1_GATE_21,1,GATE,Ch 21 Gate,1,C1_EQ_21,C1_COMP_21,1,2920,threshold_db=-40.0;attack_ms=1.0;hold_ms=50.0;release_ms=100.0;range_db=60.0;key=0;det_src=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_COMP_21,1,COMPRESSOR,Ch 21 Comp,1,C1_GATE_21,C1_TUBE_21,1,2936,threshold_db=-20.0;ratio=4.0;attack_ms=5.0;release_ms=100.0;knee_db=6.0;makeup_db=0.0;parallel=0;type=VCA;key=0;det_src=0;lim_mode=0;eq_pos=0;filter_on=0;filter_hpf=80.0;filter_lpf=8000.0;filter_q=1.0,DynSafe
C1_TUBE_21,1,TUBE_SAT,Ch 21 Tube,1,C1_COMP_21,C1_DLY_21,1,2956,on=0;saturation=0.0,GainFast
C1_DLY_21,1,DELAY,Ch 21 Delay,1,C1_TUBE_21,C1_FDR_21,1,2958,delay_ms=0.0;local_ms=20.0;max_ms=250.0;pool_slot=-1,InstantCtl
C1_FDR_21,1,FADER_PAN,Ch 21 Fader,1,C1_DLY_21,C1_RTG_21,1,2960,level_db=-inf;pan=0.0;mute=0,GainFast
